target_id	inchikey	dose	exec_rho	exec_q	closure_rank	closure_pct	z_closure	chembl_known_target	chembl_known_is_target	scf_direction_score	tier
KCNAB3	DIXVUMFALGTULE-ALCCZGGFSA-N	9.27	0.0452200165148027	0.0	655	0.5565	-2.132	False	False	0.3686	C
GRM6	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0319007059506742	0.0	1045	0.8879	-2.132	False	False	0.426	C
OR4Q2	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0289522686953545	0.0	1131	0.9609	-2.132	False	False	0.3965	C
TTYH2	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0311221637192348	0.0	403	0.3424	-2.135	False	False	0.377	C
NPBWR1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0223250915688068	0.0	952	0.8088	-2.135	False	False	0.3506	C
FFAR3	PUHQMJSQZPUXJP-UHFFFAOYSA-N	10.0	0.0270010569339326	0.0	496	0.4214	-2.136	False	False	0.4011	C
OR1C1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0259697033993754	0.0	1045	0.8879	-2.136	False	False	0.403	C
OR1J1	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0254478257508355	0.0	834	0.7086	-2.136	False	False	0.3783	C
TBXA2R	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0267202150938263	0.0	977	0.8301	-2.137	False	False	0.3892	C
OR5BS1	QGZNCHRJITZHFX-UHFFFAOYSA-N	49.47	0.0261062571598443	0.0	965	0.8199	-2.137	False	False		C
OR2W6P	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0247146456157245	0.0	975	0.8284	-2.137	False	False		C
OR2AK2	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0221652429815358	0.0	632	0.537	-2.137	False	False	0.3989	C
CLIC5	ZJUYFVFLWINXFD-UHFFFAOYSA-N	200.0	0.0914152367878752	0.0	14	0.0119	-2.139	False	False	0.42	C
CLDN4	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0453090384917229	0.0	1123	0.9541	-2.139	False	False	0.3898	C
OR1R1	MDBJHVGNCOQLDU-UHFFFAOYSA-N	168.79	0.0504692736420941	0.0	1137	0.966	-2.141	False	False		C
OR7G3	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0219310330905766	0.0	680	0.5777	-2.141	False	False	0.3762	C
FZD9	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0348308143799212	0.0	695	0.5905	-2.142	False	False	0.4234	C
GPR78	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0442462507973706	0.0	970	0.8241	-2.143	False	False	0.413	C
MRGPRF	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0439701170131258	0.0	591	0.5021	-2.143	False	False	0.3723	C
KCNE4	PFMXWIFQXGUQFF-UHFFFAOYSA-N	237.0	0.1110901888402808	0.0	135	0.1147	-2.144	False	False	0.3715	C
OR3A2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0392532732372828	0.0	1119	0.9507	-2.144	False	False	0.3648	C
FZD7	JKNIBRIKXPAWMV-UHFFFAOYSA-N	71.43	0.0235745846702552	0.0	437	0.3713	-2.144	False	False	0.3693	C
OR10G6	MNWKVEIZMVREIO-VQHVLOKHSA-N	169.91	0.024330279676739	0.0	1065	0.9048	-2.145	False	False	0.3418	C
OR11H4	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0232716414038954	0.0	664	0.5641	-2.145	False	False	0.3865	C
SSTR3	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0241053279912173	0.0	986	0.8377	-2.146	False	False	0.3775	C
OR4C5	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0380741124632906	0.0	1135	0.9643	-2.147	False	False	0.4288	C
PTGDR2	PUHQMJSQZPUXJP-UHFFFAOYSA-N	10.0	0.0313314380542736	0.0	629	0.5344	-2.148	False	False	0.3568	C
OR52I1	PSIDVLQBLHZTTJ-UHFFFAOYSA-N	234.0	0.0214728547562735	0.0	628	0.5336	-2.149	False	False	0.3422	C
OR10AC1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0526953047292721	0.0	1165	0.9898	-2.15	False	False	0.3744	C
P2RY11	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0421234604055126	0.0	668	0.5675	-2.15	False	False	0.3495	C
OR14K1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0322632378974339	0.0	968	0.8224	-2.151	False	False	0.3883	C
CLIC1	XTDSQGZTUNWGHR-UHFFFAOYSA-N	49.47	0.0506714230921585	0.0	386	0.328	-2.152	False	False	0.3871	C
ADRB3	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0451959401240217	0.0	1047	0.8895	-2.152	False	False	0.398	C
MRGPRF	WQBTXZKCJCWVCI-UHFFFAOYSA-N	19.48	0.0339800119582573	0.0	592	0.503	-2.152	False	False	0.3723	C
CLCN1	NEDSMVZVSRBJIJ-UHFFFAOYSA-N	58.44	0.0203396230065738	0.0	258	0.2192	-2.152	False	False	0.3746	C
OR5B17	RYENGUPPKKYXNC-UHFFFAOYSA-N	177.37	0.0247610968913851	0.0	549	0.4664	-2.153	False	False	0.3857	C
GPR31	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0406914747874241	0.0	792	0.6729	-2.154	False	False	0.3814	C
OR1E1	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0260825245538367	0.0	1014	0.8615	-2.154	False	False	0.3639	C
OR2C3	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0259944412047307	0.0	1062	0.9023	-2.154	False	False	0.3968	C
OR4S1	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.0221330387224273	0.0	1001	0.8505	-2.154	False	False	0.4089	C
OR2W5P	FBLAHUMENIHUGG-UHFFFAOYSA-N	75.9	0.0433566873504639	0.0	1061	0.9014	-2.155	False	False		C
OR2G6	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0253153606298958	0.0	1003	0.8522	-2.155	False	False	0.3121	C
KCNK6	TYDSNGCBRXYKPA-UHFFFAOYSA-N	4.15	0.0383293722816451	0.0	797	0.6771	-2.156	False	False	0.3626	C
OR51D1	DCOARUMNUITJLW-UHFFFAOYSA-N	49.47	0.0217642434429985	0.0	939	0.7978	-2.156	False	False	0.3629	C
KCNS1	XEOWIRGIROIBPD-UHFFFAOYSA-N	19.2	0.0300818594777588	0.0	556	0.4724	-2.157	False	False	0.3348	C
GPR179	CYDNVPBCTRKOLN-UHFFFAOYSA-N	177.0	0.0934863298433726	0.0	808	0.6865	-2.158	False	False	0.3901	C
KISS1R	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0430635639888671	0.0	945	0.8029	-2.158	False	False	0.3776	C
OR2A5	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0265679676032352	0.0	1072	0.9108	-2.158	False	False	0.3988	C
FZD7	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.024983290145724	0.0	436	0.3704	-2.158	False	False	0.3693	C
CLIC6	ABJNOBGDZXNJBU-UHFFFAOYSA-N	200.0	0.069361630873884	0.0	1005	0.8539	-2.159	False	False	0.4162	C
GRM6	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0251244183625922	0.0	1046	0.8887	-2.16	False	False	0.426	C
DRD4	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0460170381045294	0.0	1088	0.9244	-2.161	False	False	0.3797	C
OR52W1	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0410776698790123	0.0	1118	0.9499	-2.161	False	False	0.3512	C
CACNG8	KPJKWKUDBQQILH-UHFFFAOYSA-N	2.12	0.0361461828570197	0.0	1083	0.9201	-2.163	False	False	0.3397	C
CHRNE	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0290460459396921	0.0	882	0.7494	-2.163	False	False	0.3753	C
RYR2	GHRQDNKXGRCCNU-UHFFFAOYSA-N	200.0	0.1624518817718889	0.0	432	0.367	-2.164	False	False	0.4005	C
TBXA2R	DCECXXVEKNNRNY-UHFFFAOYSA-N	57.7	0.0246227179765971	0.0	977	0.8301	-2.165	False	False	0.3892	C
OR51E1	HLRFUTRZDZOVDA-UHFFFAOYSA-N	200.0	0.0234478088228627	0.0	907	0.7706	-2.165	False	False	0.3939	C
OR2A25	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0246331705235064	0.0	928	0.7884	-2.167	False	False	0.4377	C
GPR75	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.1792398582451239	0.0	81	0.0688	-2.168	False	False	0.3761	C
SSTR3	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0299290014174859	0.0	985	0.8369	-2.168	False	False	0.3775	C
TMEM109	AVAFAFDOURGYKI-UHFFFAOYSA-N	67.46	0.1234325893763764	0.0	523	0.4444	-2.169	False	False	0.3817	C
GPR142	YEASPBADKSMHDK-UHFFFAOYSA-N	37.0	0.0335295595043231	0.0	864	0.7341	-2.17	False	False	0.3523	C
OR4F6	VUEBZBJBEKJKAX-UHFFFAOYSA-N	200.0	0.0262707167640145	0.0	529	0.4494	-2.17	False	False	0.3635	C
OR1F12P	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0259429870102326	0.0	934	0.7935	-2.17	False	False		C
NTSR1	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0260706609386848	0.0	344	0.2923	-2.171	False	False	0.3232	C
OR10P1	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0291157707393693	0.0	935	0.7944	-2.172	False	False	0.2774	C
GPR146	XCIBGTGCDHTHPY-UHFFFAOYSA-N	33.97	0.0939932842598888	0.0	554	0.4707	-2.175	False	False	0.3838	C
S1PR5	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0363967390653337	0.0	1114	0.9465	-2.175	False	False	0.3409	C
HTR2B	QJDAORZUJBDJJF-DAXSKMNVSA-N	151.97	0.0893776141433765	0.0	50	0.0425	-2.176	False	False	0.4047	C
GPR179	YGRROGONSNHNKC-UHFFFAOYSA-N	30.0	0.0859850483731197	0.0	803	0.6822	-2.176	False	False	0.3901	C
SLC26A1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.037484406042234	0.0	1097	0.932	-2.176	False	False	0.3589	C
OR2AG2	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0258651287950262	0.0	773	0.6568	-2.176	False	False	0.3357	C
GABRA2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0374745854700234	0.0	1175	0.9983	-2.177	False	False	0.3848	C
OR2T8	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0252561774933589	0.0	1115	0.9473	-2.178	False	False	0.4065	C
OR9Q1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0247919064796443	0.0	903	0.7672	-2.178	False	False	0.3971	C
GRIK5	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0255618383187006	0.0	185	0.1572	-2.179	False	False	0.3969	C
PIEZO2	AVAFAFDOURGYKI-UHFFFAOYSA-N	67.46	0.1526356735004713	0.0	52	0.0442	-2.18	False	False	0.3505	C
FXYD6P3	QJJXYPPXXYFBGM-KVDYWLTISA-N	29.8	0.0669201536336267	0.0	541	0.4596	-2.18	False	False		C
SLC26A1	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0390361184575138	0.0	1098	0.9329	-2.181	False	False	0.3589	C
OR2T34	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0268015585285079	0.0	808	0.6865	-2.182	False	False	0.3694	C
CRHR2	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0240912152197812	0.0	1137	0.966	-2.182	False	False	0.4162	C
MRGPRE	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0463326755573729	0.0	1057	0.898	-2.184	False	False	0.3954	C
TMEM175	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0340913261957297	0.0	1132	0.9618	-2.184	False	False	0.3907	C
OR5BS1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0270201624426235	0.0	964	0.819	-2.184	False	False		C
KCNG4	JKNIBRIKXPAWMV-UHFFFAOYSA-N	71.43	0.0244928855043297	0.0	528	0.4486	-2.184	False	False	0.42	C
CACNA1H	TUTVDOPAKOUNQV-UHFFFAOYSA-N	71.4	0.0580036306398168	0.0	322	0.2736	-2.185	False	False	0.3718	C
KCNK7	TYDSNGCBRXYKPA-UHFFFAOYSA-N	4.15	0.0428349814210466	0.0	1031	0.876	-2.186	False	False	0.4287	C
OR10G3	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.025236390875816	0.0	1044	0.887	-2.186	False	False	0.3776	C
OR1D5	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0273413050196712	0.0	996	0.8462	-2.187	False	False	0.3625	C
GABRD	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.024424150676254	0.0	437	0.3713	-2.187	False	False	0.4136	C
OR1E3	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0289455884250649	0.0	860	0.7307	-2.188	False	False	0.3665	C
GPR157	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0312211130092922	0.0	471	0.4002	-2.189	False	False	0.4202	C
OR4A47	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.0246375880001783	0.0	1061	0.9014	-2.189	False	False	0.3925	C
GPR27	WQBTXZKCJCWVCI-UHFFFAOYSA-N	19.48	0.0438597192232437	0.0	1156	0.9822	-2.19	False	False	0.414	C
OR6S1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0388879356806103	0.0	1110	0.9431	-2.19	False	False	0.4095	C
LTB4R2	SAUCFRMQUANKAQ-UHFFFAOYSA-N	45.45	0.0346477331828275	0.0	1104	0.938	-2.192	False	False	0.3945	C
TRPM4	KNMBHGSZDTURIO-UHFFFAOYSA-N	243.0	0.0292463608281015	0.0	724	0.6151	-2.192	False	False	0.3613	C
P2RX4	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0352450421743878	0.0	480	0.4078	-2.193	False	False	0.3819	C
OR52I2	PSIDVLQBLHZTTJ-UHFFFAOYSA-N	234.0	0.0219426580173175	0.0	481	0.4087	-2.193	False	False	0.3615	C
OR2T3	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0277875402382564	0.0	837	0.7111	-2.194	False	False	0.4121	C
OR2V1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0265426438133985	0.0	1076	0.9142	-2.194	False	False	0.3807	C
OR52M1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0385003717183386	0.0	1104	0.938	-2.195	False	False	0.3313	C
P2RY2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0309896900789206	0.0	953	0.8097	-2.195	False	False	0.4653	C
KCNJ5	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0231656707976016	0.0	460	0.3908	-2.196	False	False	0.3973	C
KCNH7	NXJCRELRQHZBQA-UHFFFAOYSA-N	84.59	0.2129516944865691	0.0	6	0.0051	-2.197	False	False	0.3827	C
KCNJ12	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.025354054094926	0.0	360	0.3059	-2.197	False	False	0.3687	C
RYR3	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76.0	0.1689232262653477	0.0	493	0.4189	-2.198	False	False	0.4075	C
OR51E2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0390907837910778	0.0	1057	0.898	-2.198	False	False	0.3908	C
GRIN3B	KNMBHGSZDTURIO-UHFFFAOYSA-N	243.0	0.0352305874152099	0.0	1112	0.9448	-2.198	False	False	0.3893	C
GPR31	XEOWIRGIROIBPD-UHFFFAOYSA-N	19.2	0.0318081558959443	0.0	797	0.6771	-2.198	False	False	0.3814	C
RYR2	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76.0	0.1648450176569358	0.0	432	0.367	-2.2	False	False	0.4005	C
PANX2	PFMXWIFQXGUQFF-UHFFFAOYSA-N	237.0	0.1130908481336872	0.0	305	0.2591	-2.2	False	False	0.3506	C
KCNN1	JKNIBRIKXPAWMV-UHFFFAOYSA-N	71.43	0.0285630492792762	0.0	413	0.3509	-2.2	False	False	0.3704	C
LGR6	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0263072056795916	0.0	501	0.4257	-2.201	False	False	0.3539	C
KCNT1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0330476312882086	0.0	1134	0.9635	-2.202	False	False	0.3903	C
OR14K1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0320545002777533	0.0	971	0.825	-2.202	False	False	0.3883	C
CATSPER4	BCFHDYKCMZOQQV-UHFFFAOYSA-N	52.1	0.137164682434396	0.0	120	0.102	-2.203	False	False	0.3444	C
CXCR3	JKNIBRIKXPAWMV-UHFFFAOYSA-N	71.43	0.0250201426046179	0.0	1027	0.8726	-2.203	False	False	0.3929	C
CALHM2	YEASPBADKSMHDK-UHFFFAOYSA-N	37.0	0.0374868820030267	0.0	782	0.6644	-2.204	False	False	0.3928	C
CLCN2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0253038071067554	0.0	576	0.4894	-2.204	False	False	0.3997	C
OR10C1	YAVAVQDYJARRAU-UHFFFAOYSA-N	125.0	0.0235455982221094	0.0	1116	0.9482	-2.204	False	False	0.3676	C
OR2T33	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0246858153760174	0.0	1080	0.9176	-2.205	False	False	0.3834	C
OR6C76	RYENGUPPKKYXNC-UHFFFAOYSA-N	177.37	0.0228322117193916	0.0	533	0.4528	-2.205	False	False	0.3575	C
OR52N2	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.0244886346828813	0.0	951	0.808	-2.206	False	False	0.3884	C
OR2A7	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0266892479936035	0.0	1004	0.853	-2.207	False	False	0.3799	C
AGTR1	QJDAORZUJBDJJF-DAXSKMNVSA-N	151.97	0.0946147473775488	0.0	256	0.2175	-2.209	False	False	0.353	C
GPR151	XCIBGTGCDHTHPY-UHFFFAOYSA-N	33.97	0.0747883098481188	0.0	173	0.147	-2.21	False	False	0.4045	C
CALHM3	OJNHXCUBYFNKTH-RAXLEYEMSA-N	154.43	0.0481720469899198	0.0	635	0.5395	-2.21	False	False	0.3589	C
OR4S2	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0278173016960825	0.0	1118	0.9499	-2.21	False	False	0.4128	C
TAS1R1	MNWKVEIZMVREIO-VQHVLOKHSA-N	169.91	0.0191173452876736	0.0	470	0.3993	-2.21	False	False	0.3953	C
ADGRV1	KJYYVKYSBVQXBM-NVNXTCNLSA-N	439.0	0.1784888450027923	0.0	655	0.5565	-2.211	False	False	0.3896	C
PTGER2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0246169474051463	0.0	651	0.5531	-2.211	False	False	0.3782	C
OR3A3	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0462626537136207	0.0	1140	0.9686	-2.212	False	False	0.3911	C
GPR149	YJRJARYHRGMBPL-UHFFFAOYSA-N	111.64	0.1893623833955367	0.0	108	0.0918	-2.213	False	False	0.3746	C
MRGPRG	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0457180233787805	0.0	1176	0.9992	-2.213	False	False	0.4198	C
P2RY11	TYDSNGCBRXYKPA-UHFFFAOYSA-N	4.15	0.0391594943719612	0.0	673	0.5718	-2.214	False	False	0.3495	C
MC1R	VCCRNZQBSJXYJD-UHFFFAOYSA-N	695.68	0.036863069519243	0.0	990	0.8411	-2.214	False	False	0.3848	C
OR13D1	RYENGUPPKKYXNC-UHFFFAOYSA-N	177.37	0.0229415367843772	0.0	574	0.4877	-2.214	False	False	0.378	C
RYR2	RVWWDDKOKZXKCJ-UHFFFAOYSA-N	54.0	0.2286888891680344	0.0	438	0.3721	-2.215	False	False	0.4005	C
OR2H1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0252968196502772	0.0	1046	0.8887	-2.215	False	False	0.3883	C
OR13C8	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.0207529140641282	0.0	704	0.5981	-2.215	False	False	0.3904	C
CMKLR2	RJWORGFBUGFUNZ-DHDCSXOGSA-N	8.09	0.0991133391967631	0.0	186	0.158	-2.217	False	False	0.4157	C
OR52P1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0389583819507646	0.0	1094	0.9295	-2.217	False	False	0.367	C
VN1R3	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0311225369775803	0.0	847	0.7196	-2.217	False	False		C
KCNG4	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0277010675024743	0.0	530	0.4503	-2.217	False	False	0.42	C
OR5AK3P	RYENGUPPKKYXNC-UHFFFAOYSA-N	177.37	0.0245205978886401	0.0	581	0.4936	-2.217	False	False		C
GPR20	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0277752501083218	0.0	885	0.7519	-2.218	False	False	0.3676	C
GPR157	JOZKFWLRHCDGJA-LLVKDONJSA-N	100.0	0.0340835951324328	0.0	470	0.3993	-2.219	False	False	0.4202	C
PRLHR	WQBTXZKCJCWVCI-UHFFFAOYSA-N	19.48	0.0337583591384335	0.0	844	0.7171	-2.219	False	False	0.3639	C
OR51J1	PSIDVLQBLHZTTJ-UHFFFAOYSA-N	234.0	0.0274413818649052	0.0	532	0.452	-2.219	False	False	0.3776	C
OR2W3	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0257341000391259	0.0	1042	0.8853	-2.22	False	False	0.3802	C
HVCN1	YEASPBADKSMHDK-UHFFFAOYSA-N	37.0	0.0401286520221517	0.0	819	0.6958	-2.221	False	False	0.3564	C
OR7G2	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0264700793558763	0.0	687	0.5837	-2.222	False	False	0.3817	C
OR10C1	MNWKVEIZMVREIO-VQHVLOKHSA-N	169.91	0.0284923145726791	0.0	1116	0.9482	-2.223	False	False	0.3676	C
OR6A2	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0267919029206765	0.0	1011	0.859	-2.223	False	False	0.4079	C
HCN3	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0249869892727711	0.0	380	0.3229	-2.223	False	False	0.3816	C
OR10S1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0291653956234676	0.0	1021	0.8675	-2.224	False	False	0.361	C
OR6T1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.029483095637985	0.0	1105	0.9388	-2.226	False	False	0.3801	C
OR51I2	LUZUAYAKZLCOCQ-BHHNFLQBSA-N	4.71	0.0278007005788621	0.0	1130	0.9601	-2.228	False	False	0.4116	C
GRIA2	IDYLOMJSJGBBMS-UHFFFAOYSA-N	7.48	0.022101274048691	0.0	219	0.1861	-2.228	False	False	0.4449	C
SSTR4	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.03654685747577	0.0	1085	0.9218	-2.229	False	False	0.4015	C
KCNK16	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0356887701273729	0.0	549	0.4664	-2.229	False	False	0.4168	C
SLC26A6	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0271430432762255	0.0	725	0.616	-2.229	False	False	0.3739	C
OR8S1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0267957799667228	0.0	713	0.6058	-2.229	False	False	0.3875	C
ADRB1	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0453217669065714	0.0	823	0.6992	-2.23	False	False	0.2877	C
GPR27	SAUCFRMQUANKAQ-UHFFFAOYSA-N	45.45	0.043982736034249	0.0	1156	0.9822	-2.23	False	False	0.414	C
ADGRG4	KJYYVKYSBVQXBM-NVNXTCNLSA-N	439.0	0.1828262485652382	0.0	278	0.2362	-2.231	False	False	0.3818	C
MCOLN1	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0333352745602273	0.0	1038	0.8819	-2.231	False	False	0.1958	C
ADGRG3	JKNIBRIKXPAWMV-UHFFFAOYSA-N	71.43	0.0263747889635814	0.0	638	0.5421	-2.231	False	False	0.3585	C
KCNK15	RODXRVNMMDRFIK-UHFFFAOYSA-N	1.73	0.0517666417942402	0.0	874	0.7426	-2.232	False	False	0.3941	C
OR2C1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0251612422391568	0.0	988	0.8394	-2.232	False	False	0.3924	C
OR2AG1	GCEWJBIDLIIRAB-UHFFFAOYSA-N	71.43	0.0302450816800324	0.0	949	0.8063	-2.233	False	False	0.4242	C
PKD2L1	ZDAQNRVHEIUNRF-UHFFFAOYSA-N	47.81	0.0282083122301477	0.0	1031	0.876	-2.233	False	False	0.4218	C
TAS2R3	PSIDVLQBLHZTTJ-UHFFFAOYSA-N	234.0	0.0219824722729857	0.0	564	0.4792	-2.233	False	False	0.3564	C
CNGA4	FXNFHKRTJBSTCS-UHFFFAOYSA-N	25.65	0.0189506516551939	0.0	410	0.3483	-2.233	False	False	0.4107	C
GPR160	XDCSSXMPPBUTQH-ZDLGFXPLSA-N	33.2	0.2011939979743526	0.0	382	0.3246	-2.234	False	False	0.3894	C
OR5C1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0293234455129475	0.0	1138	0.9669	-2.235	False	False	0.3928	C
OR3A2	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0307743019751424	0.0	1119	0.9507	-2.236	False	False	0.3648	C
OR6S1	GTLUNTOVPCRQID-UHFFFAOYSA-N	71.43	0.0307696487402264	0.0	1112	0.9448	-2.236	False	False	0.4095	C
ADGRE2	JAMQLJVXPNHYPI-UHFFFAOYSA-N	94.6	0.0188451033539242	0.0	456	0.3874	-2.236	False	False	0.4257	C
STING1	SOHTYEKCCZMIQM-UHFFFAOYSA-N	550.52	0.2032449119592115	0.0	514	0.4367	-2.237	False	False	0.4105	C
LTB4R	UERHNMHZSFJNNA-CLFYSBASSA-N	48.48	0.021814471302522	0.0	924	0.785	-2.238	False	False	0.3978	C
PANX2	QTPQNACBAMYELF-UHFFFAOYSA-N	200.0	0.0995098382474972	0.0	302	0.2566	-2.24	False	False	0.3506	C
SLC26A1	FZYOVNIOYYPUPY-AMSHPFMVSA-N	24.3	0.0309479715808418	0.0	1099	0.9337	-2.24	False	False	0.3589	C
OR10Z1	MNWKVEIZMVREIO-VQHVLOKHSA-N	169.91	0.02418582373972	0.0	1008	0.8564	-2.24	False	False	0.376	C
KCNG4	KPNSXQNKDQMBAW-WYDVDPGPSA-N	41.2	0.0212608486169269	0.0	527	0.4477	-2.24	False	False	0.42	C
OTOP2	SDUQYLNIPVEERB-QPPQHZFASA-N	100.0	0.0356876932781905	0.0	586	0.4979	-2.241	False	False	0.3994	C
GPR179	OEIOSAFYCBYSPX-UHFFFAOYSA-N	110.76	0.0913758234595774	0.0	811	0.689	-2.243	False	False	0.3901	C
