inchikey	molecule_chembl_id	target_chembl_id	target_gene	pchembl
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612870		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612396		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612245		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612837		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL376		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL369		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL369		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL376		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL369		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL369		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2362975		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3522	CYP17A1	7.09
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2362975		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL340	CYP3A4	7.70
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4302	ABCB1	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4302	ABCB1	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4302	ABCB1	5.89
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2573	Abcb1a	5.32
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3467	Abcb1b	5.46
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4302	ABCB1	5.17
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL358		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614955		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612649		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612304		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL365		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612245		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614625		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL346		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3879801		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3879801		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL354		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3879801		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL352		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL359		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL358		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL358		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL365		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612245		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL346		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.26
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.31
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		7.22
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.60
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL1923		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612841		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612868		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL365		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614955		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612647		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612647		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2026	ampC	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2026	ampC	4.46
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL348		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL359		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL354		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL352		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL352		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL359		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL354		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL348		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612842		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612871		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612768		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613965		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		4.01
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612842		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612871		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612768		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613965		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		4.22
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612647		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612870		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612841		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612868		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613932		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4305	KCNN4	6.44
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613642		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2362975		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.26
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.31
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		7.22
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.60
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612841		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612868		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL365		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614955		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL398		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613256		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612653		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL615003		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614281		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612558		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3849	CYP51A1	6.89
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL340	CYP3A4	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL615003		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.31
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		7.22
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.26
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.60
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614281		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612558		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL398		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613256		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612653		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL1923		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL392		5.29
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612842		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612871		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612768		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613965		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4633	KCNA3	5.22
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4305	KCNN4	7.16
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614392		4.82
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4305	KCNN4	7.16
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612558		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614392		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL375		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5748	ABCC2	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5685	SLC22A1	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614818		5.52
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3069	Nr1i3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL5503	NR1I3	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL360		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612763		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612763		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612763		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612763		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612335		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612649		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL354		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL348		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612508		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL351		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL359		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613070		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614600		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613274		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612624		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614450		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL358		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614955		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612871		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613814		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612847		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613219		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612873		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613162		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613162		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL361		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL352		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL348		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL350		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613162		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612649		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612335		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612386		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL340	CYP3A4	7.30
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL363		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612842		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612871		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612768		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL613965		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614039		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.47
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL364		6.55
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL358		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614914		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612647		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612868		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612310		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612841		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612870		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612309		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612647		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL366		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614072		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL614925		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL391		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612558		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL1978	CYP19A1	8.74
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL612545		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL2362975		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL361		
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL3308902	SUP35	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL308	CDK1	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL308	CDK1	
VNFPBHJOKIVQEB-UHFFFAOYSA-N	CHEMBL104	CHEMBL4096	TP53	
