tier	priority	inchikey	chembl_id	task_target	family	rho	q	dose_uM	smiles	orf	task_rank	task_cosine	compound_z	library_reference	predicted_direction	control_role	compound_name	gene_common_name	essentiality	strain_collection	pair_id
3	37	XDCSSXMPPBUTQH-ZDLGFXPLSA-N		STING1	ion_channel	0.1909487413499825	0.0	33.2	CN(C1=NC2=CC=CC=C2N=C1)N=CC3=CN=CC=C3	YDL204W-A	6733	0.2747		not_quantified_in_library		bottom_task_control	N-methyl-N-[(Z)-pyridin-3-ylmethylideneamino]quinoxalin-2-amine		unknown	verify_before_use	T3-P037
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YGL072C	1	0.93973		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YLR106C	2	0.93861	0.12604135274887085	measured_in_library	resistant	top_task		MDN1	essential	heterozygous diploid deletion (HIP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YKR033C	3	0.93856		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YPL251W	4	0.93679		not_quantified_in_library		top_task			essential	heterozygous diploid deletion (HIP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YLR462W	5	0.93674	0.05261614918708801	measured_in_library	resistant	top_task			unknown	verify_before_use	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YJL067W	6	0.93544		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YDR521W	7	0.9351		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YNR035C	8	0.93496	0.10729783028364182	measured_in_library	resistant	top_task		ARC35	essential	heterozygous diploid deletion (HIP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YLR370C	9	0.93456	0.26086896657943726	measured_in_library	resistant	top_task		ARC18	nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YIR020C	10	0.93432		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YBL083C	11	0.93321		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YCR064C	12	0.93181		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YMR119W-A	13	0.93163		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YLR101C	14	0.93098		not_quantified_in_library		top_task			essential	heterozygous diploid deletion (HIP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YPR130C	15	0.93035		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YDL204W-A	6729	0.28267		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YNL155C-A	6730	0.28267		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YGR016C-A	6731	0.28267		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YFR035W-A	6732	0.28267		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P038
3	38	OYVFYPVPBFPXSU-UHFFFAOYSA-N		ADGRV1	gpcr	0.1905712387946337	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YNL040C-A	6733	0.28267		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P038
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YOR366W	1	0.95898		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YIR044C	2	0.9582		not_quantified_in_library		top_task			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YCL046W	3	0.95754		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YBL012C	4	0.95619		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YGR269W	5	0.95498		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YLR106C	6	0.95444	0.12604135274887085	measured_in_library	resistant	top_task		MDN1	essential	heterozygous diploid deletion (HIP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YBL006C	7	0.95145	0.3646426796913147	measured_in_library	resistant	top_task		LDB7	nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	R0020C	8	0.95089		not_quantified_in_library		top_task		REP1	unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YIR020C	9	0.95067		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YGL014C-A	10	0.95037		not_quantified_in_library		top_task			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YBR298C-A	11	0.95036	0.12029030174016953	measured_in_library	resistant	top_task			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YAR060C	12	0.95029		not_quantified_in_library		top_task			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YHR212C	13	0.95029		not_quantified_in_library		top_task			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YKL102C	14	0.9502		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YAL045C	15	0.95019		not_quantified_in_library		top_task			nonessential	homozygous diploid deletion (HOP-type)	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YDL204W-A	6729	0.28815		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YNL040C-A	6730	0.28815		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YFR035W-A	6731	0.28815		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YNL155C-A	6732	0.28815		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P039
3	39	OYVFYPVPBFPXSU-UHFFFAOYSA-N		RYR3	ion_channel	0.189938139733758	0.0	200	C1=CC(=O)C=CC1=C2NC3=C(O2)C=CC(=C3)N	YMR106W-A	6733	0.28815		not_quantified_in_library		bottom_task_control			unknown	verify_before_use	T3-P039
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YGL053W	1	0.97281	0.09819164872169495	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	PRM8	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YBR240C	2	0.97103	-0.13884097337722778	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	THI2	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YGL146C	3	0.9703	0.05698569118976593	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	RRT6	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YAR031W	4	0.97019	0.07538973540067673	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	PRM9	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YOR299W	5	0.96974	-0.14193275570869446	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	BUD7	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YJR161C	6	0.96918		not_quantified_in_library		top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	COS5	unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YLR019W	7	0.96886	0.0156411062926054	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	PSR2	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YNR075W	8	0.9687	-0.09852232038974762	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	COS10	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YDR436W	9	0.96861	-0.07209350168704987	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	PPZ2	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YFR029W	10	0.96831	0.09310552477836609	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	PTR3	essential	heterozygous diploid deletion (HIP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YKL219W	11	0.96799	-0.05018150061368942	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	COS9	unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YDL248W	12	0.96791	-0.10474603623151779	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	COS7	unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YLR054C	13	0.9676	0.004078085534274578	measured_in_library	resistant	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	OSW2	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YCR007C	14	0.96751	-0.5379784107208252	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	DFP3	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YIL024C	15	0.96737	-0.06947852671146393	measured_in_library	hypersensitive	top_task	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine	ATG45	nonessential	homozygous diploid deletion (HOP-type)	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YDL204W-A	6729	0.30424		not_quantified_in_library		bottom_task_control	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine		unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YGR016C-A	6730	0.30424		not_quantified_in_library		bottom_task_control	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine		unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YNL040C-A	6731	0.30424		not_quantified_in_library		bottom_task_control	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine		unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YNL155C-A	6732	0.30424		not_quantified_in_library		bottom_task_control	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine		unknown	verify_before_use	T3-P040
3	40	YJRJARYHRGMBPL-UHFFFAOYSA-N		GPR149	gpcr	0.1893623833955367	0.0	111.64	CC1=CC=CC(=C1)C2=NC3=C(O2)C=CC(=C3)N=CC4=CC(=CC=C4)Br	YFR035W-A	6733	0.30424		not_quantified_in_library		bottom_task_control	(E)-1-(3-Bromophenyl)-N-[2-(3-methylphenyl)-1,3-benzoxazol-5-YL]methanimine		unknown	verify_before_use	T3-P040
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YKR005C	1	0.94945	-0.284746378660202	measured_in_library	hypersensitive	top_task	6,7-Dimethoxy-4-ethylcoumarin		nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YLR087C	2	0.93799	0.12182620167732239	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	CSF1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YMR021C	3	0.93762	0.020545458421111107	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	MAC1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YDR420W	4	0.93729	0.04171982407569885	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	HKR1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YDL211C	5	0.93537	0.14691078662872314	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin		nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YCR067C	6	0.93502	0.20227551460266113	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	SED4	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YNR075W	7	0.93346	0.02000536024570465	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	COS10	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YLR329W	8	0.93324	-0.08654080331325531	measured_in_library	hypersensitive	top_task	6,7-Dimethoxy-4-ethylcoumarin	REC102	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YER038W-A	9	0.93277		not_quantified_in_library		top_task	6,7-Dimethoxy-4-ethylcoumarin	FMP49	unknown	verify_before_use	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YDR213W	10	0.93271	-0.04213223233819008	measured_in_library	hypersensitive	top_task	6,7-Dimethoxy-4-ethylcoumarin	UPC2	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YKR054C	11	0.93256	0.3095671534538269	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	DYN1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YOR179C	12	0.93147	0.6352419257164001	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	SYC1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YGL146C	13	0.93145	0.08680283278226852	measured_in_library	resistant	top_task	6,7-Dimethoxy-4-ethylcoumarin	RRT6	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YJR004C	14	0.93069	-0.04175901412963867	measured_in_library	hypersensitive	top_task	6,7-Dimethoxy-4-ethylcoumarin	SAG1	nonessential	homozygous diploid deletion (HOP-type)	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YHR137C-A	15	0.93031		not_quantified_in_library		top_task	6,7-Dimethoxy-4-ethylcoumarin		unknown	verify_before_use	T3-P041
3	41	KCNPGHAGVLUKKB-UHFFFAOYSA-N		ADGRG4	gpcr	0.1885707104949625	0.0	85.4	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	YNL155C-A	6729	0.30426		not_quantified_in_library		bottom_task_control	6,7-Dimethoxy-4-ethylcoumarin		unknown	verify_before_use	T3-P041
