inchikey	chembl_id	task_target	family	dose	rho	q	tier	pchembl_task	n_chembl_genes	smiles
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR10T2	gpcr	100.0	0.0242407513710697	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	OR10T2	gpcr	200.0	0.0218193408418763	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
RHGXQOSSGBYEMJ-UHFFFAOYSA-N		OR10T2	gpcr	57.3	0.0210987765035657	0.0	3		0	C1=CC(=C(C(=C1)Cl)CN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)C2=O)F
MCGIKONWYKDOFW-UHFFFAOYSA-N		OR10T2	gpcr	263.0	0.0208871621017544	0.0	3		0	C1COCCN1C2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-]
DWFFQTLGAYSOJO-UHFFFAOYSA-N		OR10T2	gpcr	71.43	0.0201711029963408	0.0	3		0	CC1=CC=CC2=C1N(C(=O)C2=O)CCCOC3=CC=C(C=C3)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR10T2	gpcr	177.37	0.0196115118622271	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
UTERTIQWWDNHQO-UHFFFAOYSA-N		OR10T2	gpcr	58.44	0.0195944513861545	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR10T2	gpcr	49.47	0.0193519426597246	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR10T2	gpcr	20.94	0.0187834700287352	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR10T2	gpcr	10.36	0.0181347198575202	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
JRJNDYBSBGHCTB-ZHACJKMWSA-N		OR10T2	gpcr	49.47	0.0181112211510844	0.0	3		0	CCCCC1=NN=C2N1N=C(S2)C=CC3=CC=CC=C3
NDLLKGKHHLXJDU-UHFFFAOYSA-N		OR10T2	gpcr	13.8	0.0178279044479229	0.0	3		0	C1=COC2=C(C=C(C=C2C1=O)Cl)Br
SSGUXMZISLXZNI-UHFFFAOYSA-N		OR10T2	gpcr	257.0	0.016820145271095	0.0	3		0	C1CCC(CC1)C2=CC=C(C=C2)NC3=CC(=O)NC(=O)N3
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR10V1	gpcr	928.26	0.0230296954589215	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR10V1	gpcr	25.97	0.0211581946361836	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR10V1	gpcr	100.0	0.0211138597075265	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR10V1	gpcr	20.94	0.0205692949902353	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
DWFFQTLGAYSOJO-UHFFFAOYSA-N		OR10V1	gpcr	71.43	0.0193223487765383	0.0	3		0	CC1=CC=CC2=C1N(C(=O)C2=O)CCCOC3=CC=C(C=C3)OC
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR10V1	gpcr	49.47	0.0193058213248979	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR10V1	gpcr	177.37	0.0191739933179886	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR10V1	gpcr	71.43	0.0191096789076103	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
RHGXQOSSGBYEMJ-UHFFFAOYSA-N		OR10V1	gpcr	57.3	0.0182534519934739	0.0	3		0	C1=CC(=C(C(=C1)Cl)CN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)C2=O)F
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR10W1	gpcr	928.26	0.0419826305093751	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR10W1	gpcr	25.97	0.040018992627969	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	OR10W1	gpcr	200.0	0.0312572646937699	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR10W1	gpcr	100.0	0.0291669861993682	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR10W1	gpcr	49.47	0.0269157928866811	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
NJMMNVXTBADFAY-UHFFFAOYSA-N		OR10W1	gpcr	49.47	0.0263331884728872	0.0	3		0	CC1=C(N=NN1C2=CC(=CC=C2)OC)C(=O)NC3=CC=C(C=C3)OC
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR10W1	gpcr	10.36	0.0253140713280135	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
KQGQIJBFNSFSGQ-UHFFFAOYSA-N		OR10W1	gpcr	65.94	0.0247886459020081	0.0	3		0	CC1=C(SC(=C1C#N)NC(=O)C)C
RYLXGTKGTSJWBG-UHFFFAOYSA-N		OR10W1	gpcr	49.47	0.0246527046234322	0.0	3		0	C1COC2=C(O1)C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl
GTLUNTOVPCRQID-UHFFFAOYSA-N		OR10W1	gpcr	71.43	0.0246248113836788	0.0	3		0	CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(OC(=C2)C)C
NIWLUIYEFZWWQH-UHFFFAOYSA-N	CHEMBL3110326	OR10W1	gpcr	167.0	0.0236881118186811	0.0	2		2	C1CCC2=C(CC1)SC(=C2C(=O)O)NC(=O)C3=CC=CC=C3Cl
MCGIKONWYKDOFW-UHFFFAOYSA-N		OR10W1	gpcr	263.0	0.0235135539579209	0.0	3		0	C1COCCN1C2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-]
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR10X1	gpcr	20.94	0.0210804819552094	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR10X1	gpcr	177.37	0.0207285034322244	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
DWFFQTLGAYSOJO-UHFFFAOYSA-N		OR10X1	gpcr	71.43	0.0190879116181897	0.0	3		0	CC1=CC=CC2=C1N(C(=O)C2=O)CCCOC3=CC=C(C=C3)OC
RTBNVSKSDOAVLP-UHFFFAOYSA-N		OR10X1	gpcr	47.7	0.0166988637113875	0.0	3		0	CC1=C(C(C2=C(N1)C3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCC(=O)OC)C(=O)OC
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR10Z1	gpcr	928.26	0.0312001216050263	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR10Z1	gpcr	49.47	0.0273436651811394	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR10Z1	gpcr	25.97	0.0261041753271759	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR10Z1	gpcr	71.43	0.0260005893253972	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR10Z1	gpcr	100.0	0.0253979286614425	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	OR10Z1	gpcr	200.0	0.0246031686923935	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
MNWKVEIZMVREIO-VQHVLOKHSA-N		OR10Z1	gpcr	169.91	0.02418582373972	0.0	3		0	CCN1C(=O)C(=CC2=CC=CC=N2)SC1=S
NJMMNVXTBADFAY-UHFFFAOYSA-N		OR10Z1	gpcr	49.47	0.0234431066487424	0.0	3		0	CC1=C(N=NN1C2=CC(=CC=C2)OC)C(=O)NC3=CC=C(C=C3)OC
DIXVUMFALGTULE-ALCCZGGFSA-N		OR10Z1	gpcr	9.27	0.0217544740990586	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
CHSGUGISNUQPGG-UHFFFAOYSA-N		OR10Z1	gpcr	49.47	0.0195520720089667	0.0	3		0	C1CCC(CC1)CNCCSC2=NN=NN2C3=CC=CC=C3
ZBHZRCBFWSEHBP-JYRVWZFOSA-N		OR10Z1	gpcr	12.22	0.0195231321257742	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)NN=CC3=CC=CO3
NIWLUIYEFZWWQH-UHFFFAOYSA-N	CHEMBL3110326	OR10Z1	gpcr	167.0	0.0189807769130964	0.0	2		2	C1CCC2=C(CC1)SC(=C2C(=O)O)NC(=O)C3=CC=CC=C3Cl
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11A1	gpcr	928.26	0.0445750940488895	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11A1	gpcr	25.97	0.038748883671184	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	OR11A1	gpcr	100.0	0.0334122363903765	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	OR11A1	gpcr	200.0	0.0311884335593475	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
GTLUNTOVPCRQID-UHFFFAOYSA-N		OR11A1	gpcr	71.43	0.0303330564646322	0.0	3		0	CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(OC(=C2)C)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		OR11A1	gpcr	94.6	0.0300717088604821	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
RYLXGTKGTSJWBG-UHFFFAOYSA-N		OR11A1	gpcr	49.47	0.029455001050291	0.0	3		0	C1COC2=C(O1)C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl
ASSARNSJJMNBLQ-UHFFFAOYSA-N		OR11A1	gpcr	97.7	0.0278981526179014	0.0	3		0	COC1=CC=CC=C1N2CCN(CC2)CCC(=O)NC3=CC(=C(C=C3)F)F
YHTHRWDOCWYJKG-UHFFFAOYSA-N		OR11A1	gpcr	25.62	0.027362362742403	0.0	3		0	C1=CC=C(C(=C1)C2=CC=C(O2)CNCC3=CC=CO3)Cl.Cl
RFHAOTPXVQNOHP-UHFFFAOYSA-N	CHEMBL106	OR11A1	gpcr	20.0	0.0272983069272293	0.0	2		9	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
UTERTIQWWDNHQO-UHFFFAOYSA-N		OR11A1	gpcr	58.44	0.026816053266961	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
KQGQIJBFNSFSGQ-UHFFFAOYSA-N		OR11A1	gpcr	65.94	0.0266348401768145	0.0	3		0	CC1=C(SC(=C1C#N)NC(=O)C)C
TZYWCYJVHRLUCT-VABKMULXSA-N	CHEMBL64925	OR11A1	gpcr	525.0	0.025810578668616	0.0	2		55	CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
PRAUVHZJPXOEIF-VGKQSNDQSA-N		OR11A1	gpcr	73.48	0.0255761467758347	0.0	3		0	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11G2	gpcr	928.26	0.034784138995064	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11G2	gpcr	25.97	0.0304164812614316	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR11G2	gpcr	100.0	0.0249999946432271	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
GTLUNTOVPCRQID-UHFFFAOYSA-N		OR11G2	gpcr	71.43	0.023627304915377	0.0	3		0	CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(OC(=C2)C)C
VUEBZBJBEKJKAX-UHFFFAOYSA-N		OR11G2	gpcr	200.0	0.0235086723800327	0.0	3		0	CN(C)C1=CC=C(C=C1)CN2CCCC2
VGYCHSOZFBOOKO-UHFFFAOYSA-N	CHEMBL1392132	OR11G2	gpcr	32.9	0.0227508892256757	0.0	2		24	COC1=CC=C(C=C1)C2=CC3=C(C=C(C=C3)O)OC2=O
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11G2	gpcr	20.94	0.0224356770187595	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
FBLAHUMENIHUGG-UHFFFAOYSA-N		OR11G2	gpcr	75.9	0.0222658859044967	0.0	3		0	CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O
QGZNCHRJITZHFX-UHFFFAOYSA-N		OR11G2	gpcr	49.47	0.0220261027075599	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
MCGIKONWYKDOFW-UHFFFAOYSA-N		OR11G2	gpcr	263.0	0.0219812995243838	0.0	3		0	C1COCCN1C2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-]
RYLXGTKGTSJWBG-UHFFFAOYSA-N		OR11G2	gpcr	49.47	0.0216512517994083	0.0	3		0	C1COC2=C(O1)C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR11G2	gpcr	10.36	0.0213224461935825	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
VUEBZBJBEKJKAX-UHFFFAOYSA-N		OR11H1	gpcr	200.0	0.0248507141375106	0.0	3		0	CN(C)C1=CC=C(C=C1)CN2CCCC2
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11H1	gpcr	928.26	0.0247085390151627	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11H1	gpcr	25.97	0.0230665253597192	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H1	gpcr	71.43	0.0219359668958482	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11H1	gpcr	177.37	0.021407759129027	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR11H1	gpcr	10.36	0.0182975409368615	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11H12	gpcr	928.26	0.0274534916315948	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11H12	gpcr	25.97	0.0249788074983558	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
VUEBZBJBEKJKAX-UHFFFAOYSA-N		OR11H12	gpcr	200.0	0.0247175634386966	0.0	3		0	CN(C)C1=CC=C(C=C1)CN2CCCC2
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR11H12	gpcr	100.0	0.023632868874556	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H12	gpcr	71.43	0.0217773369664288	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11H12	gpcr	177.37	0.0215055165685267	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11H12	gpcr	20.94	0.0202969894431801	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
MCGIKONWYKDOFW-UHFFFAOYSA-N		OR11H12	gpcr	263.0	0.0198347134740262	0.0	3		0	C1COCCN1C2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-]
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR11H12	gpcr	10.36	0.0186356881689253	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
QGZNCHRJITZHFX-UHFFFAOYSA-N		OR11H12	gpcr	49.47	0.0184940406495993	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR11H12	gpcr	49.47	0.0180304855860022	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11H2	gpcr	928.26	0.0252154480402272	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
VUEBZBJBEKJKAX-UHFFFAOYSA-N		OR11H2	gpcr	200.0	0.0243192273887154	0.0	3		0	CN(C)C1=CC=C(C=C1)CN2CCCC2
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11H2	gpcr	25.97	0.0230647652922145	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR11H2	gpcr	100.0	0.0227472636076951	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H2	gpcr	71.43	0.0213445987884383	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11H2	gpcr	177.37	0.0211886889994918	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11H2	gpcr	20.94	0.0206976533343277	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
MCGIKONWYKDOFW-UHFFFAOYSA-N		OR11H2	gpcr	263.0	0.0181976664326275	0.0	3		0	C1COCCN1C2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-]
OONWCXLYKDWKOU-VURMDHGXSA-N	CHEMBL305763	OR11H2	gpcr	10.36	0.0177273440413848	0.0	2		21	C1=CC=C(C=C1)C=C2C(=O)NC(=S)S2
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR11H2	gpcr	49.47	0.017267762180976	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H4	gpcr	71.43	0.0232716414038954	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11H4	gpcr	20.94	0.0201472885461903	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR11H4	gpcr	49.47	0.0186043314938498	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H6	gpcr	71.43	0.0202823074519051	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11H6	gpcr	177.37	0.019838818338481	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11H6	gpcr	20.94	0.0192041707416779	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11H7	gpcr	177.37	0.020380245793512	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11H7	gpcr	71.43	0.0202758204348351	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11H7	gpcr	20.94	0.0191327743582617	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
OXCCUFXJRLKBPC-UHFFFAOYSA-N		OR11H7	gpcr	16.2	0.0183413500451488	0.0	3		0	COC1=CC(=C(C=C1)OC)NC=C2C=C(C=C(C2=O)I)I
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR11L1	gpcr	928.26	0.0226730121577212	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR11L1	gpcr	100.0	0.0216776313453615	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
GCEWJBIDLIIRAB-UHFFFAOYSA-N	CHEMBL1433337	OR11L1	gpcr	71.43	0.0202068252894818	0.0	2		10	COC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=N2)OC
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		OR11L1	gpcr	25.97	0.0199712677569954	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR11L1	gpcr	20.94	0.0196545957038882	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR11L1	gpcr	177.37	0.0193267971071604	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR11L1	gpcr	49.47	0.0190881105601788	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
RHGXQOSSGBYEMJ-UHFFFAOYSA-N		OR11L1	gpcr	57.3	0.0187606450196673	0.0	3		0	C1=CC(=C(C(=C1)Cl)CN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)C2=O)F
GDJHGJSTQODXMC-UHFFFAOYSA-N		OR11L1	gpcr	75.1	0.0180068438378955	0.0	3		0	CC1=CC=CC2=C1OC(=CC2=O)C3=CC=C(C=C3)OC
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR12D1	gpcr	177.37	0.0219563520432269	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR12D1	gpcr	49.47	0.0197922982549155	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR12D1	gpcr	100.0	0.0187835348225962	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
RTWOBXIMRXPFIN-LICLKQGHSA-N		OR12D1	gpcr	33.78	0.0173356030733232	0.0	3		0	CC1=C(C=CC(=C1)Br)NCN2C(=O)C(=CC3=CC=C(C=C3)OC)SC2=O
RYENGUPPKKYXNC-UHFFFAOYSA-N		OR12D2	gpcr	177.37	0.0239393044485308	0.0	3		0	C1C(=O)N(C(=O)S1)CNC2=CC=C(C=C2)F
TUGWPJJTQNLKCL-UHFFFAOYSA-N	CHEMBL487013	OR12D2	gpcr	100.0	0.0206906075099572	0.0	2		1	COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O
QFMCUDZSGBLFLT-UHFFFAOYSA-N		OR12D2	gpcr	49.47	0.0200822542943871	0.0	3		0	CC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC
DWFFQTLGAYSOJO-UHFFFAOYSA-N		OR12D2	gpcr	71.43	0.019821918562009	0.0	3		0	CC1=CC=CC2=C1N(C(=O)C2=O)CCCOC3=CC=C(C=C3)OC
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	OR12D2	gpcr	928.26	0.0193575025384623	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
SVURIXNDRWRAFU-WGNAFFPOSA-N		OR12D2	gpcr	20.94	0.0186096674746152	0.0	3		0	CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
JRJNDYBSBGHCTB-ZHACJKMWSA-N		OR12D2	gpcr	49.47	0.0184569717311825	0.0	3		0	CCCCC1=NN=C2N1N=C(S2)C=CC3=CC=CC=C3
